DATAFLOW,FREQ,REF_AREA,COMMODITY,TRANSACTION,TIME_PERIOD,OBS_VALUE,UNIT_MULT,UNIT_MEASURE,OBS_STATUS
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,088,2013,50236,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,088,2014,38506,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,088,2015,29335,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,088,2016,12062,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,088,2017,8722.322,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,088,2018,6661.161,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,088,2019,2912.021,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,088,2020,2332.82,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,1990,82555,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,1991,82021,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,1992,76989,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,1993,64096,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,1994,60650,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,1995,57449,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,1996,53407,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,1997,45302,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,1998,46622,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,1999,39567,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2000,44762,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2001,49290,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2002,46145,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2003,50896,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2004,48968,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2005,50582,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2006,55926,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2007,51031,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2008,46252,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2009,38262,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2010,40230,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2011,40566,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2012,53837,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2013,49840,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2014,38215,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2015,29310,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2016,12040,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2017,8702.297,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2018,6639.61,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2019,2890.47,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08811,2020,2308.34,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,1990,775,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,1991,540,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,1992,1240,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,1993,1186,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,1994,840,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,1995,1329,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,1996,1412,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,1997,1411,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,1998,1493,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,1999,1283,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,2000,1228,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,2001,1302,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,2002,1278,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,2003,1239,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,2004,1240,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,2005,1261,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,2006,1264,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,2007,1240,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,2008,1299,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,2009,1203,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,2010,1061,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,2011,1059,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,2012,823,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,2013,13,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,2014,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,2015,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,2016,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08812,2017,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,1990,684,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,1991,981,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,1992,240,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,1993,824,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,1994,916,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,1995,811,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,1996,692,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,1997,616,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,1998,472,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,1999,328,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2000,208,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2001,339,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2002,318,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2003,329,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2004,236,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2005,215,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2006,247,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2007,240,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2008,256,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2009,216,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2010,207,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2011,225,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2012,241,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2013,20,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2014,19,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2015,19,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2016,16,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2017,14.177,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2018,15.703,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2019,15.703,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08822,2020,18.632,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,1999,649,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2000,656,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2001,750,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2002,997,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2003,622,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2004,473,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2005,459,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2006,457,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2007,485,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2008,503,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2009,482,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2010,477,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2011,562,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2012,461,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2013,363,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2014,272,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2015,6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2016,6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2017,5.848,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2018,5.848,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2019,5.848,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,08832,2020,5.848,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,1990,134,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,1991,133,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,1992,86,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,1993,48,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,1994,22,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,1995,8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,1996,8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,1997,8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,1998,5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,1999,10,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,2000,12,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,2001,10,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,2002,9,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,2003,6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,2004,8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,2005,6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,2006,4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,2007,5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,2008,5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,2009,5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,2010,5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,2011,4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,2012,4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,2013,3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,2014,1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,2015,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,2016,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,09,2017,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,1990,117,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,1991,112,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,1992,79,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,1993,48,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,1994,22,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,1995,8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,1996,8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,1997,8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,1998,5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,1999,10,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,2000,12,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,2001,10,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,2002,9,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,2003,6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,2004,8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,2005,6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,2006,4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,2007,5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,2008,5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,2009,5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,2010,5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,2011,4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,2012,4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,2013,3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,2014,1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,2015,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,2016,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0911,2017,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0921,1990,17,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0921,1991,21,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,0921,1992,7,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,1990,10848,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,1991,11557,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,1992,11264,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,1993,10803,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,1994,9549,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,1995,7730,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,1996,6355,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,1997,6161,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,1998,5196,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,1999,4860,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2000,3867,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2001,3869,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2002,3208,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2003,3033,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2004,2934,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2005,2574,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2006,2547,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2007,2780,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2008,2917,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2009,2684,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2010,2859,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2011,2688,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2012,2648,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2013,3134,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2014,3180,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2015,2854,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2016,2752,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2017,2473,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2018,2393,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2019,2103,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2020,1933,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,12,2021,511.212,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,1990,5400,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,1991,5635,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,1992,6163,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,1993,5339,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,1994,4952,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,1995,4517,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,1996,3127,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,1997,3029,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,1998,2414,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,1999,2072,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2000,1902,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2001,1927,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2002,1900,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2003,1965,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2004,1965,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2005,1901,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2006,1932,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2007,2087,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2008,2186,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2009,1900,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2010,2082,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2011,1929,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2012,1934,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2013,2444,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2014,2582,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2015,2251,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2016,2147,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2017,1884,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2018,1817,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2019,1566,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,121,2020,1422,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,1990,161,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,1991,133,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,1992,49,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,1993,42,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,1994,28,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,1995,82,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,1996,55,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,1997,37,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,1998,9,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,1999,44,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2000,27,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2001,101,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2002,91,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2003,108,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2004,116,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2005,119,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2006,178,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2007,266,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2008,314,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2009,218,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2010,188,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2011,186,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2012,160,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2013,174,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2014,194,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2015,222,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2016,220,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2017,185,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2018,147,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2019,156,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1211,2020,158,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,1990,1038,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,1991,1025,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,1992,1210,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,1993,1220,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,1994,1190,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,1995,1074,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,1996,635,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,1997,654,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,1998,643,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,1999,434,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,2000,34,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,2001,35,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,2002,61,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,2003,70,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,2004,148,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,2005,132,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,2006,131,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,2007,119,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,2008,102,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,2009,77,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,2010,79,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,2011,78,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,2012,76,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,2013,84,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,2014,108,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,2015,94,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,2016,87,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0100,1213,2017,68,3,TN,A
